location,site,transect,date,human_presence,segment,camera_number,fingers_number,fov_marker_dist_m,tide_height_ft,tide_coefficient,water_clarity_m,box_office_count,sector_count,depth_observed_max,depth_observed_min,depth_observed_mean_m,habitat_relief_m,observation_start_time,video_observer,filename,substrate_primary,file_duration,organism_enter_time,organism_leave_time,common_name,genus_spp,phase,number,bites_per_individual,feeding,passing,guarding,resting,burrowing,attacking,attacked,cleaning,cleaned,following,total_activity_time,notes,screenshot_filename,videograb_filename
Hanauma Bay,Keyhole,B,2021_01_20,1,1700_1759,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Matt Stefanak,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1745,1750,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1700_1759,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Matt Stefanak,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1749,1759,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,4,90,10,0,0,0,0,0,0,0,0,100,partially obscured,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1700_1759,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Matt Stefanak,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1756,1759,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1800_1859,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Zack Rago,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1800,1808,Human,Homo_sapien,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1800_1859,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Zack Rago,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1800,1803,Ringtail_Surgeonfish,Acanthurus_blochii,NA,1,1,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1800_1859,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Zack Rago,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1805,1807,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1800_1859,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Zack Rago,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1809,1827,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,8,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1800_1859,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Zack Rago,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1838,1839,Lagoon_Triggerfish,Rhinecanthus_aculeatus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1800_1859,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Zack Rago,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1841,1843,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1800_1859,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Zack Rago,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1844,1854,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,4,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Keyhole,B,2021_01_20,1,1800_1859,3,4,3,0.4,44,9.75,534,31.75,1,0.5,0.75,0.5,1227,Zack Rago,CameraTrap_Hbay_Keyhole_TransectB_2021_01_20,dead_coral,3109,1847,1859,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,5,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,500,518,Lowfin_Chub,Kyphosus_Spp,NA,1,0,0,95,0,0,0,5,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,500,545,Ringtail_Surgeonfish,Acanthurus_blochii,NA,1,29,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,500,519,Ringtail_Surgeonfish,Acanthurus_blochii,NA,1,9,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,500,512,Ringtail_Surgeonfish,Acanthurus_blochii,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,512,524,Convict_Tang,Acanthurus_triostegus,NA,1,4,95,0,0,0,0,0,5,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,517,520,Lowfin_Chub,Kyphosus_Spp,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,520,548,Ringtail_Surgeonfish,Acanthurus_blochii,NA,1,13,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,530,540,Ringtail_Surgeonfish,Acanthurus_blochii,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,546,550,Lagoon_Triggerfish,Rhinecanthus_aculeatus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,551,554,Saddle_Wrasse,Thalassoma_duperrey,TP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,553,559,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0500_0559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Brittany Kernodle,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,557,559,Lagoon_Triggerfish,Rhinecanthus_aculeatus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,600,602,Lagoon_Triggerfish,Rhinecanthus_aculeatus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,600,606,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,607,650,Convict_Tang,Acanthurus_triostegus,NA,6,62,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,608,617,Yellowfin_Surgeonfish,Acanthurus_xanthopterus,NA,1,1,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,617,647,Orangespine_Unicornfish,Naso_lituratus,NA,1,9,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,629,654,Orangespine_Unicornfish,Naso_lituratus,NA,1,9,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,632,654,Orangespine_Unicornfish,Naso_lituratus,NA,1,6,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,647,659,Convict_Tang,Acanthurus_triostegus,NA,1,8,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0600_0659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Haily Burnett,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,651,657,Convict_Tang,Acanthurus_triostegus,NA,1,0,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0700_0759,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Ian Gerber,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,700,701,Convict_Tang,Acanthurus_triostegus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0700_0759,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Ian Gerber,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,700,701,Lowfin_Chub,Kyphosus_Spp,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0700_0759,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Ian Gerber,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,700,759,Urchin,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0700_0759,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Ian Gerber,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,730,736,Lowfin_Chub,Kyphosus_Spp,NA,1,2,50,50,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0800_0859,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Ines Costa,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,845,859,Convict_Tang,Acanthurus_triostegus,NA,4,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0800_0859,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Ines Costa,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,850,859,Lagoon_Triggerfish,Rhinecanthus_aculeatus,NA,1,3,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0900_0959,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Julia McDonough,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,900,914,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,3,30,70,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0900_0959,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Julia McDonough,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,905,908,Palenose_Parrotfish,Scarus_psittacus,IP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0900_0959,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Julia McDonough,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,914,917,Palenose_Parrotfish,Scarus_psittacus,IP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0900_0959,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Julia McDonough,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,916,919,Palenose_Parrotfish,Scarus_psittacus,IP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,0900_0959,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Julia McDonough,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,918,929,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1000_1059,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Julianna Filice,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1005,1008,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1000_1059,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Julianna Filice,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1037,1038,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1000_1059,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Julianna Filice,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1046,1059,Convict_Tang,Acanthurus_triostegus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1100_1159,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Maria Calandranis,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1138,1148,Lagoon_Triggerfish,Rhinecanthus_aculeatus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1200_1259,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Mia Nelson,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1240,1256,Orangespine_Unicornfish,Naso_lituratus,NA,1,5,50,50,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1300_1359,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Shayna Arakaki,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1400_1459,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Sarah Severino,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1400,1403,Convict_Tang,Acanthurus_triostegus,NA,4,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1400_1459,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Sarah Severino,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1400,1459,Urchin,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1400_1459,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Sarah Severino,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1408,1410,Blackspot_Sargent,Abudefduf_sordidus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1400_1459,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Sarah Severino,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1433,1438,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1400_1459,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Sarah Severino,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1446,1459,Blue_Trevally,Caranx_melampygus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1500_1559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Andrew Graham,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1500,1507,Blue_Trevally,Caranx_melampygus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1500_1559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Andrew Graham,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1506,1519,Orangespine_Unicornfish,Naso_lituratus,NA,1,2,20,80,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1500_1559,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Andrew Graham,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1520,1553,Ringtail_Surgeonfish,Acanthurus_blochii,NA,1,9,70,30,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1600_1659,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Justin Han,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1609,1613,Threadfin_Butterflyfish,Chaetodon_auriga,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1700_1759,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Matt Stefanak,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1717,1735,Convict_Tang,Acanthurus_triostegus,NA,1,1,5,95,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1800_1859,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Zack Rago,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1826,1846,Orangespine_Unicornfish,Naso_lituratus,NA,1,5,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1800_1859,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Zack Rago,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1830,1842,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1800_1859,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Zack Rago,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1831,1835,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,WitchesBrew,B,2021_01_20,1,1800_1859,10,8,3,0.1,44,5.825,534,5.25,0.5,0.5,0.5,0,1355,Zack Rago,CameraTrap_Hbay_WitchesBrew_TransectB_2021_01_20,rubble,3320,1846,1852,Hawaiian_Whitespotted_Toby,Canthigaster_jactator,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0500_0559,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Brittany Kernodle,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,500,514,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,6,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0500_0559,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Brittany Kernodle,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,504,508,Bird_Wrasse,Gomphosus_varius,TP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0500_0559,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Brittany Kernodle,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,507,518,Manybar_Goatfish,Parupeneus_multifasciatus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0500_0559,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Brittany Kernodle,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,511,519,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,5,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0500_0559,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Brittany Kernodle,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,511,522,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,3,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0500_0559,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Brittany Kernodle,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,517,534,Lowfin_Chub,Kyphosus_Spp,NA,1,3,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0500_0559,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Brittany Kernodle,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,526,533,Bird_Wrasse,Gomphosus_varius,TP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0500_0559,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Brittany Kernodle,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,537,538,Palenose_Parrotfish,Scarus_psittacus,IP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0600_0659,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Haily Burnett,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,631,654,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0600_0659,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Haily Burnett,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,633,642,Lowfin_Chub,Kyphosus_Spp,NA,1,2,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0700_0759,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Ian Gerber,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,705,722,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0700_0759,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Ian Gerber,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,710,743,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,10,25,75,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Backdoor,B,2021_03_05,1,0700_0759,16,2,3,0.1,55,NA,NA,NA,2,0.5,1.25,1.5,1126,Ian Gerber,CameraTrap_Hbay_Backdoors_TransectB_2021_03_05,sand,3312,717,719,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
