"rep","time","fish","human","human_binom","period"
"Hanauma Bay-Keyhole-B-2020_12_30",1530,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1531,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1532,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1533,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1534,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1535,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1536,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1537,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1538,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1539,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1540,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1541,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1542,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1543,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1544,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1545,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1546,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1547,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1548,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1549,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1550,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1551,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1552,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1553,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1554,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1555,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1556,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1557,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1558,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1577,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1578,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1579,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1580,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1581,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1582,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1583,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1584,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1585,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1586,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1587,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1588,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1589,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1590,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1591,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1592,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1593,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1594,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1595,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1596,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1597,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1598,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1599,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1600,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1601,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1602,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1603,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1604,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1605,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1606,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1607,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1608,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1609,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1610,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1611,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1612,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1613,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1614,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1615,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1616,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1617,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1618,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1619,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1620,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1621,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1622,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1623,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1624,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1625,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1626,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1627,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1628,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1629,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1630,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1631,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1632,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1633,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1634,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1635,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1636,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1637,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1638,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1639,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1640,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1641,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1642,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1643,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1644,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1645,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1646,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1647,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1648,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1649,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1650,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1651,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1652,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1653,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1654,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1655,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1656,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1657,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1658,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1659,4,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1678,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1679,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1680,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1681,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1682,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1683,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1684,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1685,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1686,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1687,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1688,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1689,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1690,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1691,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1692,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1693,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1694,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1695,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1696,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1697,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1698,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1699,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1700,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1701,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1702,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1703,4,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1704,4,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1705,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1706,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1707,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1708,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1709,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1710,3,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1711,3,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1712,3,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1713,3,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1714,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1715,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1716,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1717,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1718,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1719,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1720,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1721,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1722,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1723,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1724,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1725,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1726,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1727,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1728,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1729,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1730,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1731,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1732,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1733,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1734,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1735,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1736,4,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1737,4,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1738,4,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1723,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1724,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1725,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1726,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1727,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1728,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1729,2,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1730,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1731,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1732,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1733,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1734,2,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1735,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1736,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1737,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1738,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1739,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1740,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1741,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1742,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1743,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1744,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1745,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1746,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1747,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1748,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1749,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1750,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1751,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1752,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1753,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1754,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1755,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1756,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1757,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1758,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1759,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1760,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1761,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1762,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1763,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1764,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1765,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1766,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1767,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1768,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1769,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1770,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1771,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1772,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1773,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1774,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1775,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1776,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1777,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1778,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1779,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1780,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1781,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1782,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1783,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1784,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1775,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1776,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1777,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1778,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1779,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1780,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1781,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1782,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1783,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1784,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1785,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1786,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1787,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1788,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1789,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1790,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1791,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1792,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1793,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1794,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1795,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1796,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1797,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1798,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1799,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1800,0,2,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1801,0,2,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1802,0,2,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1803,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1804,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1805,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1806,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1807,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1808,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1809,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1810,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1811,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1812,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1813,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1814,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1815,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1816,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1817,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1818,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1819,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1820,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1821,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1822,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1823,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1824,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1825,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1826,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1827,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1828,0,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1829,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1830,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1831,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1832,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1833,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1834,2,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1835,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1836,3,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1816,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1817,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1818,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1819,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1820,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1821,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1822,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1823,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1824,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1825,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1826,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1827,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1828,0,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1829,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1830,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1831,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1832,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1833,1,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1834,2,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1835,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1836,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1837,3,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1838,2,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1839,2,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1840,4,0,FALSE,"before"
"Hanauma Bay-Keyhole-B-2020_12_30",1841,4,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1842,4,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1843,3,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1844,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1845,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1846,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1847,3,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1848,3,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1849,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1850,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1851,2,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1852,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1853,0,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1854,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1855,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1856,1,1,TRUE,"during"
"Hanauma Bay-Keyhole-B-2020_12_30",1857,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1858,1,0,FALSE,"after"
"Hanauma Bay-Keyhole-B-2020_12_30",1859,0,0,FALSE,"after"
